C_YEAR,C_MNTH,LightCondition,C_RSUR,P_ISEV,C_WTHR,C_RSUR,C_CFIG
2018,5,1,1,2,3,2,3
2018,5,3,2,1,1,1,2
2018,5,1,2,1,1,1,1
2018,5,4,2,1,6,2,3
2018,5,1,2,1,1,1,21
2018,3,1,2,1,4,5,2
2018,3,1,2,2,1,1,1
2018,4,1,1,2,1,1,21
2018,5,1,1,1,2,2,41
2018,3,1,1,1,1,1,33
2018,3,1,1,1,1,3,36
2018,5,1,2,3,1,1,33
2018,4,2,1,1,1,1,3
2018,3,1,2,2,2,1,2
2018,1,4,2,2,1,1,3
2018,3,1,1,1,1,1,21
2018,4,1,1,2,1,1,1
2018,4,4,1,2,3,2,1
2018,4,1,2,2,2,2,23
2018,4,1,1,1,3,2,34
2018,3,1,1,1,1,1,41
2018,5,1,2,1,1,1,2
2018,5,1,2,2,1,1,4
2018,5,4,2,1,2,1,3
2018,4,1,1,1,1,1,1
2018,4,1,2,2,1,1,2
2018,5,4,2,1,1,1,2
2018,5,1,2,1,1,1,33
2018,5,1,2,2,1,1,3
2018,4,1,1,1,1,1,41
2018,3,1,1,4,1,1,21
2018,4,1,1,4,1,1,37
2018,4,1,1,1,1,1,37
2018,4,1,1,1,1,1,22
2018,5,1,1,1,2,1,21
2018,3,3,1,1,4,3,21
2018,5,1,1,1,1,1,37
2018,5,1,1,1,2,1,37
2018,5,1,2,1,1,1,23
2018,5,1,1,1,2,2,24
2018,5,1,2,1,1,1,1
2018,5,1,1,1,1,1,23
2018,5,3,1,1,1,1,3
2018,5,1,1,1,3,2,21
2018,5,1,1,1,1,1,21
2018,5,3,1,1,1,1,1
2018,5,1,1,1,1,1,2
2018,5,1,1,2,1,1,24
2018,5,1,1,1,1,1,24
2018,5,1,1,1,1,1,21
2018,5,1,1,4,1,1,1
2018,5,1,1,1,1,1,1
2018,5,1,2,1,1,1,21
2018,5,1,1,1,1,1,22
2018,5,1,1,1,2,1,31
2018,5,4,1,1,1,1,21
2018,5,1,1,1,1,1,32
2018,5,1,1,1,1,1,22
2018,5,4,1,1,1,1,41
2018,5,1,1,1,1,1,22
2018,5,1,2,1,6,1,3
2018,5,1,1,2,1,1,24
2018,5,1,2,1,1,1,21
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,21
2018,5,1,1,2,1,1,21
2018,5,1,2,1,2,1,2
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,23
2018,5,1,1,1,1,1,21
2018,3,1,1,1,2,2,22
2018,2,1,1,1,2,1,21
2018,5,1,1,1,1,1,22
2018,3,1,2,1,4,4,3
2018,5,1,1,1,1,1,41
2018,5,1,1,1,3,2,41
2018,5,1,2,1,1,1,1
2018,5,1,1,1,1,1,3
2018,4,1,2,1,1,1,3
2018,2,4,2,1,5,5,3
2018,5,1,1,4,2,1,1
2018,5,1,1,1,1,1,23
2018,5,1,1,1,1,1,22
2018,5,4,1,1,2,1,1
2018,5,1,1,1,1,1,33
2018,5,1,1,1,2,1,41
2018,5,1,1,1,1,1,22
2018,5,1,1,2,1,1,24
2018,5,1,1,2,1,1,33
2018,5,1,2,1,1,1,23
2018,5,1,1,1,1,1,3
2018,5,1,1,1,1,1,21
2018,3,4,1,1,3,2,41
2018,5,1,2,2,1,1,3
2018,5,4,1,1,1,1,1
2018,5,1,1,1,1,1,4
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,21
2018,5,1,1,2,1,1,35
2018,5,1,1,1,2,1,37
2018,5,1,1,1,1,1,21
2018,4,1,1,1,1,1,22
2018,5,1,1,2,2,1,23
2018,5,3,2,1,3,10,3
2018,5,1,1,1,3,2,3
2018,5,1,2,2,1,1,33
2018,5,1,1,2,1,1,23
2018,5,3,2,1,1,1,1
2018,4,4,2,1,1,1,2
2018,4,4,2,1,1,1,1
2018,5,1,2,1,2,2,1
2018,5,1,2,1,1,1,1
2018,5,1,1,1,1,1,41
2018,5,1,1,1,1,1,1
2018,5,1,1,2,2,1,1
2018,5,1,1,2,1,1,23
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,34
2018,5,3,2,1,1,1,3
2018,4,1,1,4,3,2,22
2018,5,1,1,1,1,1,32
2018,5,1,1,1,2,2,24
2018,5,1,1,4,3,2,34
2018,5,1,1,1,1,1,1
2018,5,1,1,1,1,1,22
2018,2,1,1,1,1,1,21
2018,5,1,1,1,1,1,41
2018,5,2,1,1,1,1,41
2018,5,1,1,1,1,1,37
2018,3,1,2,4,1,1,41
2018,1,4,1,1,1,3,21
2018,4,1,2,1,8,4,2
2018,5,1,2,2,1,1,2
2018,5,1,1,1,1,1,34
2018,5,1,2,2,1,1,3
2018,4,1,2,1,1,1,41
2018,1,1,2,1,1,5,3
2018,5,1,2,2,1,1,2
2018,3,1,2,1,4,5,3
2018,5,1,1,1,1,1,1
2018,5,1,2,1,1,1,23
2018,5,1,2,1,1,1,23
2018,3,4,2,1,2,1,21
2018,1,4,2,2,4,4,2
2018,5,1,1,1,3,2,4
2018,4,1,2,1,1,2,1
2018,5,2,1,1,2,2,3
2018,1,1,2,2,2,3,3
2018,5,3,2,1,1,1,1
2018,5,1,2,2,1,1,2
2018,4,3,2,1,1,1,1
2018,3,1,2,1,1,1,1
2018,4,1,2,1,1,1,22
2018,4,1,2,1,2,1,1
2018,4,1,2,1,2,1,1
2018,4,1,2,1,2,1,1
2018,4,1,2,1,1,1,41
2018,5,4,2,1,1,1,2
2018,5,1,2,2,1,1,21
2018,5,1,1,1,1,1,21
2018,5,4,1,1,1,1,41
2018,5,1,1,2,1,1,21
2018,3,1,1,1,1,1,41
2018,5,4,2,1,2,2,2
2018,5,4,2,1,1,1,1
2018,5,1,2,1,3,2,3
2018,1,4,1,1,5,5,2
2018,5,1,2,2,1,1,37
2018,5,1,2,1,1,1,23
2018,4,1,2,1,2,1,21
2018,5,4,2,2,1,1,4
2018,4,1,1,1,1,1,21
2018,5,1,2,1,1,1,41
2018,5,1,1,1,3,2,33
2018,5,4,2,1,1,1,1
2018,5,4,2,1,6,2,1
2018,5,1,2,1,1,1,41
2018,3,3,2,1,4,3,3
2018,4,1,2,1,1,1,37
2018,5,1,2,2,1,1,21
2018,5,1,2,2,3,2,21
2018,4,1,2,2,4,4,3
2018,3,4,2,2,1,1,3
2018,5,1,2,1,1,1,3
2018,5,1,2,1,1,1,41
2018,5,1,2,1,1,1,34
2018,3,1,2,1,1,1,33
2018,5,1,2,1,3,2,1
2018,5,1,2,1,2,1,22
2018,5,4,1,2,1,1,1
2018,5,3,2,2,2,1,21
2018,2,4,2,1,5,4,2
2018,5,4,2,2,1,1,1
2018,1,4,2,2,4,3,2
2018,5,1,2,2,1,1,33
2018,5,1,1,1,1,1,41
2018,5,1,2,1,3,2,3
2018,5,1,2,1,1,1,2
2018,5,1,2,2,4,2,3
2018,5,1,1,1,1,1,35
2018,5,1,1,4,1,1,41
2018,5,1,1,1,1,1,3
2018,5,1,1,1,1,1,23
2018,5,1,2,1,2,1,21
2018,5,1,2,1,1,1,37
2018,5,4,2,1,1,1,1
2018,5,1,2,2,1,1,35
2018,5,2,2,1,3,2,2
2018,5,1,1,1,1,1,21
2018,5,1,2,2,1,1,37
2018,5,1,2,1,1,1,21
2018,5,1,1,2,3,2,3
2018,5,1,1,1,1,1,21
2018,5,4,1,1,1,1,24
2018,5,1,1,1,1,1,41
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,23
2018,5,1,1,1,2,1,23
2018,5,1,1,1,1,1,21
2018,4,1,1,1,1,1,41
2018,5,3,1,1,1,1,21
2018,5,4,1,1,1,1,37
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,37
2018,5,1,1,2,1,1,37
2018,4,1,1,1,1,1,24
2018,5,1,1,1,1,1,33
2018,5,1,1,1,1,1,23
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,3
2018,5,1,1,1,1,1,23
2018,5,1,1,1,1,1,21
2018,5,1,1,2,1,1,1
2018,5,1,1,1,2,1,23
2018,5,1,2,1,1,1,21
2018,5,1,2,1,1,1,41
2018,5,1,1,1,1,1,1
2018,5,1,1,1,2,1,21
2018,5,1,1,1,2,1,24
2018,5,1,1,1,1,1,23
2018,5,3,1,1,3,2,1
2018,5,1,2,2,1,1,3
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,21
2018,5,3,1,1,1,1,21
2018,5,1,1,1,1,1,23
2018,5,1,1,2,1,1,1
2018,5,1,1,1,1,1,41
2018,5,4,1,1,1,1,22
2018,5,1,1,1,1,1,21
2018,5,1,1,4,1,1,41
2018,5,1,1,1,1,1,41
2018,5,1,1,4,1,1,21
2018,5,1,1,1,1,1,33
2018,5,1,1,1,2,1,21
2018,5,1,1,1,1,1,21
2018,5,1,1,4,2,1,21
2018,5,1,2,1,1,1,37
2018,5,1,1,1,1,1,23
2018,3,1,2,1,1,1,21
2018,5,1,2,1,1,1,23
2018,5,1,1,2,1,1,1
2018,5,4,1,1,1,1,24
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,21
2018,5,1,2,1,1,1,22
2018,5,1,2,1,1,1,21
2018,5,1,1,1,1,1,33
2018,5,1,1,1,1,1,22
2018,5,4,1,1,1,1,37
2018,5,4,1,1,1,1,21
2018,2,1,1,4,1,1,23
2018,5,1,1,2,2,1,3
2018,5,1,1,1,1,1,23
2018,5,1,1,1,1,1,1
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,36
2018,5,1,1,1,1,1,41
2018,5,1,1,1,2,1,1
2018,5,1,1,1,1,1,1
2018,5,4,1,1,1,1,33
2018,3,3,1,2,2,2,2
2018,3,1,1,1,1,1,21
2018,5,1,1,1,1,1,33
2018,5,1,2,1,1,1,1
2018,5,1,2,2,1,1,35
2018,5,1,2,1,1,1,32
2018,5,3,2,1,1,1,1
2018,5,1,2,1,1,1,3
2018,5,1,1,1,1,1,36
2018,5,1,2,1,1,1,1
2018,6,4,2,2,1,1,2
2018,3,1,2,1,5,4,2
2018,4,4,2,1,2,1,1
2018,4,1,2,1,1,1,3
2018,5,1,1,2,1,1,2
2018,5,4,2,2,1,1,3
2018,5,1,2,1,2,2,21
2018,5,1,2,2,1,1,35
2018,6,1,2,1,1,1,35
2018,5,1,1,1,1,1,21
2018,5,4,2,1,6,2,1
2018,5,1,2,2,1,1,3
2018,5,1,2,1,3,2,2
2018,4,1,2,1,1,1,1
2018,5,1,2,1,1,1,21
2018,5,4,2,2,1,1,2
2018,6,3,2,1,1,1,37
2018,5,1,1,1,1,1,37
2018,5,1,2,1,1,1,21
2018,5,1,2,1,1,1,1
2018,6,1,2,2,1,1,3
2018,5,1,1,2,3,2,2
2018,5,4,2,1,6,1,3
2018,3,4,1,1,2,1,21
2018,3,1,1,1,4,4,3
2018,3,3,1,1,1,1,34
2018,6,2,2,1,3,2,2
2018,5,1,1,1,3,2,3
2018,5,1,2,1,1,1,4
2018,6,1,2,1,2,1,3
2018,5,1,2,2,1,1,37
2018,4,4,2,1,1,1,1
2018,5,1,2,1,1,1,21
2018,5,4,2,1,3,2,2
2018,4,4,2,1,1,1,2
2018,4,1,2,1,3,2,21
2018,4,1,1,1,5,2,34
2018,5,1,1,1,1,1,37
2018,4,2,2,1,3,10,3
2018,5,1,1,1,1,1,21
2018,5,1,2,1,1,1,3
2018,4,1,2,1,3,10,2
2018,4,1,2,2,3,10,3
2018,6,1,2,1,1,1,1
2018,3,4,2,2,1,1,22
2018,5,1,1,1,1,1,21
2018,6,1,1,1,1,1,41
2018,3,3,2,2,2,1,3
2018,4,3,2,2,1,1,4
2018,4,1,1,1,1,1,37
2018,3,4,2,2,4,3,3
2018,5,1,1,1,1,1,32
2018,5,1,1,1,1,1,41
2018,5,3,2,1,1,1,2
2018,5,1,1,1,2,1,33
2018,5,4,1,1,1,1,21
2018,5,1,1,1,1,1,32
2018,5,1,1,1,1,1,41
2018,5,4,1,1,1,1,23
2018,4,3,1,1,3,2,1
2018,5,1,1,1,2,2,41
2018,5,1,1,1,1,1,32
2018,5,4,1,1,1,1,3
2018,5,4,1,2,1,1,21
2018,5,4,2,1,1,1,21
2018,5,1,1,4,1,1,41
2018,5,1,1,1,3,2,21
2018,5,1,1,1,1,1,33
2018,5,1,1,1,1,1,24
2018,5,1,1,1,2,1,21
2018,5,1,1,1,3,2,34
2018,6,1,1,1,1,1,22
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,1
2018,6,1,1,1,1,1,21
2018,6,1,1,1,3,2,21
2018,6,1,1,1,1,1,22
2018,6,1,1,1,1,1,41
2018,5,1,1,2,1,1,21
2018,6,1,1,2,1,1,1
2018,6,3,2,1,2,2,1
2018,6,1,1,2,2,1,4
2018,6,1,1,1,1,1,31
2018,5,1,1,1,1,1,33
2018,6,1,2,1,2,1,4
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,21
2018,6,1,1,2,2,2,2
2018,6,1,2,1,3,2,3
2018,5,1,1,2,1,1,1
2018,6,1,1,1,2,1,21
2018,6,1,1,1,1,1,3
2018,6,1,1,1,2,1,1
2018,6,1,1,1,1,1,3
2018,6,1,1,1,1,1,23
2018,6,1,1,1,1,1,23
2018,6,1,1,1,3,2,4
2018,6,1,1,1,3,2,34
2018,5,1,1,1,1,1,21
2018,6,1,1,1,3,2,3
2018,6,1,1,1,3,2,34
2018,6,1,1,1,1,1,33
2018,6,1,1,1,1,1,1
2018,6,1,2,1,3,2,34
2018,6,1,1,1,1,1,41
2018,6,1,2,1,2,1,1
2018,6,1,1,1,2,2,23
2018,6,1,1,1,2,1,21
2018,6,1,1,1,3,2,21
2018,6,1,1,1,2,1,21
2018,6,1,1,1,3,2,21
2018,6,1,1,1,2,1,22
2018,6,1,2,4,1,1,21
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,37
2018,6,2,2,1,3,2,3
2018,6,1,1,1,1,1,41
2018,6,1,2,4,3,2,22
2018,6,1,1,4,3,2,23
2018,6,1,1,1,3,2,37
2018,6,1,1,1,1,1,41
2018,6,3,1,2,1,1,1
2018,5,1,1,1,1,1,21
2018,6,1,1,1,1,1,21
2018,5,1,1,4,1,1,41
2018,5,1,1,1,1,1,21
2018,5,1,1,2,1,1,21
2018,4,4,1,1,1,1,21
2018,2,1,1,2,1,1,1
2018,3,1,1,2,1,1,21
2018,4,4,1,1,1,10,41
2018,4,1,1,2,1,1,1
2018,4,1,1,1,2,1,37
2018,6,1,2,1,1,1,41
2018,6,1,2,1,3,2,21
2018,5,1,2,1,1,1,36
2018,5,1,1,1,1,1,21
2018,4,1,1,1,1,1,41
2018,5,1,1,1,1,1,21
2018,4,4,1,1,3,2,2
2018,5,1,1,2,2,1,1
2018,5,1,1,2,1,1,34
2018,5,1,1,1,1,1,37
2018,4,1,1,1,1,1,22
2018,5,1,2,2,1,1,2
2018,4,4,2,1,3,2,2
2018,5,1,2,1,2,1,37
2018,5,1,2,1,1,1,1
2018,5,4,2,1,1,2,32
2018,6,1,2,1,1,1,41
2018,5,1,2,2,2,1,3
2018,5,4,2,1,1,1,3
2018,5,1,2,1,1,1,21
2018,5,1,1,1,2,1,1
2018,6,1,2,1,2,1,3
2018,5,1,1,1,1,1,1
2018,5,1,1,2,1,1,21
2018,5,1,2,1,1,1,1
2018,5,4,1,1,6,2,3
2018,5,1,1,1,3,2,21
2018,5,1,1,2,1,1,21
2018,5,1,1,1,1,1,21
2018,4,1,1,1,1,1,21
2018,4,1,1,1,1,1,36
2018,3,1,1,2,4,4,31
2018,5,1,2,1,1,1,22
2018,5,1,2,1,1,1,22
2018,5,1,1,2,2,2,1
2018,5,1,1,1,1,1,3
2018,4,1,1,1,1,1,41
2018,6,4,2,1,1,1,3
2018,4,1,1,1,2,1,41
2018,6,4,2,1,1,1,3
2018,6,4,2,1,1,1,41
2018,6,2,2,2,2,1,3
2018,6,1,2,2,3,10,37
2018,6,1,2,1,2,1,32
2018,3,1,1,2,1,1,37
2018,6,1,1,1,1,1,23
2018,5,3,2,1,2,1,23
2018,5,4,2,2,3,2,2
2018,5,1,1,1,1,1,37
2018,6,1,2,1,1,1,2
2018,6,4,2,1,1,1,1
2018,3,1,2,1,1,1,41
2018,4,1,2,2,2,7,3
2018,3,4,2,1,4,3,3
2018,4,1,2,2,1,1,21
2018,5,1,2,1,1,1,21
2018,3,1,1,2,1,1,1
2018,5,1,1,2,1,1,1
2018,5,3,2,1,1,1,24
2018,5,1,2,3,2,1,35
2018,6,1,1,1,1,1,37
2018,5,1,1,1,1,1,21
2018,6,1,1,2,2,1,2
2018,4,1,2,1,3,2,21
2018,6,1,1,1,1,1,34
2018,5,1,1,1,1,1,37
2018,5,1,1,1,1,1,24
2018,3,3,1,1,4,3,41
2018,5,1,2,1,1,1,1
2018,6,1,1,1,1,1,23
2018,6,1,1,1,1,1,21
2018,5,1,2,1,1,1,4
2018,1,1,1,1,3,2,37
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,41
2018,5,1,1,1,1,1,23
2018,5,1,1,1,1,1,21
2018,6,1,1,1,1,1,21
2018,6,4,1,1,1,1,37
2018,5,1,1,1,1,1,22
2018,5,1,1,1,1,1,21
2018,5,1,1,1,1,1,22
2018,6,1,1,1,2,1,1
2018,6,1,2,1,2,1,3
2018,6,1,1,2,1,1,21
2018,6,1,1,1,1,1,21
2018,6,1,1,1,3,2,23
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,23
2018,6,1,1,2,1,1,21
2018,6,3,1,2,1,1,23
2018,6,4,2,1,2,1,2
2018,6,1,2,2,1,1,3
2018,6,1,1,1,1,1,41
2018,6,1,1,1,1,1,33
2018,6,1,1,1,1,1,21
2018,1,1,1,1,1,6,21
2018,6,1,1,1,1,1,21
2018,5,1,1,1,1,1,41
2018,6,1,1,2,3,2,23
2018,6,1,1,1,2,1,23
2018,6,1,1,1,1,1,33
2018,6,1,1,1,2,1,21
2018,6,1,2,1,1,1,41
2018,6,2,1,1,1,1,1
2018,6,1,1,1,2,1,21
2018,6,1,1,1,1,1,34
2018,6,1,1,1,1,1,22
2018,6,1,1,1,1,1,37
2018,6,1,2,2,1,1,41
2018,6,1,1,1,1,1,1
2018,6,1,1,2,1,1,1
2018,6,1,1,1,1,1,23
2018,6,1,1,1,2,1,3
2018,6,4,2,1,6,1,1
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,23
2018,6,1,2,1,2,1,1
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,41
2018,6,1,1,2,1,1,21
2018,6,1,1,1,1,1,21
2018,6,3,1,1,1,1,1
2018,6,3,1,2,1,1,3
2018,6,1,1,1,2,1,37
2018,6,1,1,1,1,1,33
2018,6,1,2,1,1,1,33
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,35
2018,5,1,2,2,3,2,3
2018,5,4,2,1,3,2,1
2018,4,4,2,1,2,1,1
2018,6,4,2,1,1,1,1
2018,4,1,1,1,4,2,23
2018,4,1,2,1,1,1,21
2018,4,1,1,1,1,1,33
2018,6,1,1,1,1,1,41
2018,5,1,2,1,1,1,3
2018,6,1,2,1,1,1,1
2018,5,1,2,1,1,1,2
2018,4,4,1,1,1,1,35
2018,5,1,2,1,1,1,3
2018,2,4,2,1,1,1,2
2018,6,1,1,2,1,1,1
2018,5,4,2,1,1,1,41
2018,6,1,1,1,1,1,21
2018,5,1,1,1,1,1,21
2018,6,1,2,1,1,1,32
2018,5,1,1,1,1,1,41
2018,6,1,2,1,1,1,2
2018,4,1,2,2,1,1,21
2018,5,1,2,1,1,1,23
2018,5,3,2,1,1,1,41
2018,5,1,2,1,3,2,3
2018,4,1,2,1,1,1,41
2018,6,2,2,1,1,1,1
2018,6,1,2,2,2,1,3
2018,6,4,2,1,1,1,1
2018,6,1,1,1,1,2,2
2018,3,1,2,1,1,1,31
2018,6,4,2,1,2,1,1
2018,6,1,2,1,1,1,34
2018,4,4,2,1,2,1,1
2018,6,1,2,1,3,2,2
2018,6,1,1,1,1,1,23
2018,6,1,1,1,1,1,21
2018,6,3,2,1,1,1,3
2018,6,4,1,1,1,1,41
2018,6,1,1,2,1,1,22
2018,6,1,1,2,1,1,1
2018,5,1,1,1,2,1,3
2018,6,1,1,4,1,1,22
2018,5,1,1,2,1,1,34
2018,6,1,1,1,1,1,23
2018,5,1,1,1,1,1,22
2018,5,1,1,2,1,1,36
2018,6,1,1,1,1,1,41
2018,6,4,1,1,3,2,1
2018,6,1,1,1,1,1,37
2018,5,1,2,1,1,1,31
2018,6,4,2,1,3,2,36
2018,6,1,1,1,1,1,41
2018,6,1,1,1,2,1,1
2018,6,1,2,1,1,1,21
2018,6,1,1,1,2,2,1
2018,6,1,1,1,1,1,33
2018,6,1,1,1,1,1,41
2018,6,1,1,4,1,1,21
2018,6,1,2,1,1,1,41
2018,5,4,1,1,3,2,3
2018,6,1,1,1,1,1,3
2018,6,1,1,1,3,2,21
2018,6,4,1,1,1,1,41
2018,6,1,2,2,1,1,3
2018,2,1,2,1,2,4,2
2018,5,1,1,1,3,2,21
2018,6,1,1,1,1,1,22
2018,6,1,1,1,1,1,22
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,36
2018,6,4,1,1,2,1,1
2018,6,1,1,2,1,1,21
2018,6,1,1,1,1,1,37
2018,5,1,1,1,1,1,21
2018,6,1,1,2,1,1,37
2018,5,1,1,1,1,1,21
2018,6,1,1,2,1,1,34
2018,6,1,1,2,2,1,2
2018,3,1,1,2,2,1,37
2018,5,1,1,1,1,1,23
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,24
2018,6,1,1,1,1,1,23
2018,5,1,2,1,1,1,1
2018,6,1,1,1,3,2,3
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,33
2018,5,4,2,1,3,2,3
2018,6,1,1,1,1,1,31
2018,1,1,2,1,4,5,3
2018,6,1,2,2,1,1,21
2018,4,1,2,1,2,1,3
2018,3,1,2,1,1,1,21
2018,5,1,1,1,1,1,1
2018,5,4,2,1,3,2,1
2018,6,1,2,2,1,1,2
2018,5,4,2,1,1,1,1
2018,6,4,2,2,2,1,3
2018,3,1,2,1,4,4,3
2018,4,1,1,1,1,1,37
2018,4,1,2,2,1,1,37
2018,2,1,2,1,4,3,3
2018,6,1,2,1,1,1,1
2018,5,1,2,1,1,1,2
2018,6,1,2,1,1,1,4
2018,6,1,1,1,1,1,21
2018,4,1,2,2,1,1,3
2018,5,1,1,1,1,1,41
2018,6,1,1,2,1,1,31
2018,6,1,2,1,1,1,1
2018,4,4,1,1,3,2,2
2018,6,1,2,2,1,1,33
2018,5,1,2,1,1,1,1
2018,3,1,2,1,1,1,21
2018,4,1,2,2,1,1,1
2018,6,2,2,1,3,2,2
2018,6,2,2,1,3,2,3
2018,6,1,1,2,1,1,3
2018,5,1,2,2,1,1,21
2018,6,1,1,1,1,1,37
2018,6,1,2,2,3,2,3
2018,6,2,2,1,1,1,2
2018,6,1,2,2,2,1,21
2018,6,1,1,2,1,1,21
2018,5,1,1,1,1,1,21
2018,6,1,2,2,1,1,3
2018,6,1,2,1,3,2,1
2018,6,1,1,1,1,1,41
2018,6,1,2,1,1,1,35
2018,6,1,2,1,3,2,32
2018,2,4,2,3,4,3,31
2018,5,1,1,2,1,1,33
2018,6,1,1,2,1,1,37
2018,6,1,2,1,1,1,37
2018,6,1,2,3,1,1,3
2018,5,1,2,1,1,1,41
2018,5,1,1,1,1,1,41
2018,5,1,1,2,1,1,21
2018,5,1,2,4,1,1,21
2018,5,4,1,1,1,1,41
2018,5,1,1,1,1,1,23
2018,4,1,1,1,2,2,22
2018,5,4,1,2,1,1,3
2018,6,1,1,1,1,1,41
2018,4,1,1,1,1,1,21
2018,4,1,2,1,1,1,23
2018,5,1,1,1,1,1,23
2018,5,1,1,1,1,1,37
2018,3,1,1,1,1,1,41
2018,5,1,1,1,1,1,21
2018,5,4,1,1,1,1,41
2018,6,1,1,1,1,1,21
2018,6,1,1,1,3,2,31
2018,5,1,1,2,2,2,33
2018,6,2,1,1,1,1,1
2018,3,3,2,4,4,3,22
2018,5,1,2,4,2,1,41
2018,5,1,1,1,1,1,41
2018,6,4,1,1,3,2,23
2018,6,1,1,1,1,1,22
2018,6,1,1,1,1,1,37
2018,6,1,1,2,1,1,1
2018,6,1,1,1,6,2,21
2018,6,1,1,1,1,1,23
2018,6,1,1,1,1,1,23
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,41
2018,6,1,1,1,1,1,1
2018,6,4,1,1,1,1,41
2018,6,4,1,2,1,1,1
2018,6,1,1,1,1,1,21
2018,6,1,1,2,1,1,2
2018,6,1,1,2,1,1,21
2018,6,1,1,1,1,1,22
2018,6,1,1,1,1,1,41
2018,6,1,1,1,3,2,24
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,41
2018,6,2,1,1,1,1,41
2018,6,1,1,1,1,1,41
2018,6,1,1,1,1,1,24
2018,6,4,1,2,1,1,2
2018,6,1,2,2,1,1,33
2018,6,1,1,1,2,1,21
2018,6,1,1,4,1,1,41
2018,6,1,1,1,1,1,22
2018,6,1,1,4,3,2,21
2018,6,1,1,1,1,1,33
2018,6,1,2,1,1,1,1
2018,6,1,1,1,1,1,41
2018,6,1,1,1,1,1,34
2018,5,4,1,2,1,1,3
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,23
2018,6,1,1,2,1,1,21
2018,6,1,2,1,2,2,1
2018,6,1,1,1,1,1,21
2018,6,1,1,1,1,1,34
2018,6,1,1,1,1,1,21
2018,6,1,2,2,1,1,31
2018,2,4,1,1,1,1,23
2018,6,1,1,1,1,1,23
2018,6,1,2,1,1,1,3
2018,6,1,1,2,1,1,23
2018,6,1,1,1,1,1,1
2018,6,1,1,1,2,2,23
2018,6,1,1,1,2,2,23
2018,6,1,2,1,1,1,21
2018,6,1,2,2,1,1,1
2018,6,1,1,1,1,1,3
2018,6,1,2,1,1,1,3
2018,3,1,1,1,1,1,21
2018,5,1,2,1,1,1,1
2018,6,1,1,2,1,1,21
2018,6,3,2,1,1,1,1
2018,6,1,2,1,1,1,1
2018,5,1,2,1,1,1,21
2018,6,1,1,1,1,1,23
2018,6,4,2,1,1,1,3
2018,6,1,2,1,1,1,3
2018,5,1,2,1,1,1,3
2018,6,1,2,2,1,1,2
2018,6,1,2,1,3,2,21
2018,6,4,2,1,1,1,1
2018,6,1,2,1,1,1,36
2018,6,1,2,1,1,1,3
2018,6,3,2,1,1,1,3
2018,6,1,1,1,1,1,41
2018,6,1,1,1,1,1,34
2018,4,1,2,2,1,1,2
2018,6,1,2,1,1,1,21
2018,6,1,1,1,3,2,21
2018,6,1,2,1,1,1,1
2018,6,1,2,1,1,1,1
2018,5,1,2,1,1,1,21
2018,6,2,2,1,1,1,2
2018,6,1,2,2,1,1,3
2018,6,1,2,1,2,1,1
2018,6,1,2,1,2,1,21
2018,6,3,2,1,1,1,1
2018,6,1,2,1,1,1,1
2018,6,1,2,1,1,1,23
2018,6,1,1,1,1,1,41
2018,6,1,1,1,1,1,21
2018,2,1,1,1,2,1,22
2018,6,1,2,1,2,1,3
2018,4,4,2,1,2,1,3
2018,3,4,2,1,1,1,3
2018,5,4,2,1,2,1,2
2018,5,1,2,1,1,1,2
2018,6,2,2,1,3,2,2
2018,6,1,2,2,2,1,21
2018,3,1,2,2,2,2,31
2018,5,4,2,1,1,1,1
2018,6,1,2,3,1,1,31
2018,3,1,1,1,1,1,24
2018,6,1,1,1,1,1,1
2018,6,1,2,1,1,1,1
2018,4,1,2,1,1,1,3
